bot_guid	population_key	race_id	race_key	class_id	class_key	gender_id	gender_key	race_variant_key	profession_skill_ids
20262	inactive_random_reserve	10	high_elf	5	priest	0	male		
20263	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20264	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20265	inactive_random_reserve	9	goblin	9	warlock	1	female		
20266	inactive_random_reserve	9	goblin	4	rogue	0	male		
20267	inactive_random_reserve	10	high_elf	4	rogue	0	male		
20268	inactive_random_reserve	1	human	3	hunter	1	female		
20269	inactive_random_reserve	9	goblin	9	warlock	1	female		
20270	inactive_random_reserve	9	goblin	4	rogue	1	female		
20271	inactive_random_reserve	10	high_elf	2	paladin	0	male		
20272	inactive_random_reserve	9	goblin	9	warlock	0	male		
20273	inactive_random_reserve	10	high_elf	1	warrior	1	female		
20274	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20275	inactive_random_reserve	1	human	2	paladin	1	female		
20276	inactive_random_reserve	10	high_elf	5	priest	0	male		
20277	inactive_random_reserve	6	tauren	7	shaman	0	male		
20278	inactive_random_reserve	4	night_elf	11	druid	1	female		
20279	inactive_random_reserve	10	high_elf	8	mage	1	female		
20280	inactive_random_reserve	9	goblin	8	mage	1	female		
20281	inactive_random_reserve	1	human	3	hunter	0	male		
20282	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20283	inactive_random_reserve	1	human	8	mage	0	male		
20284	inactive_random_reserve	10	high_elf	4	rogue	0	male		
20285	inactive_random_reserve	9	goblin	1	warrior	1	female		
20286	inactive_random_reserve	10	high_elf	2	paladin	0	male		
20287	inactive_random_reserve	10	high_elf	5	priest	1	female		
20288	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20289	inactive_random_reserve	9	goblin	8	mage	1	female		
20290	inactive_random_reserve	9	goblin	9	warlock	1	female		
20291	inactive_random_reserve	2	orc	1	warrior	0	male		
20292	inactive_random_reserve	9	goblin	8	mage	0	male		
20293	inactive_random_reserve	8	troll	8	mage	1	female		
20294	inactive_random_reserve	9	goblin	9	warlock	1	female		
20295	inactive_random_reserve	10	high_elf	5	priest	1	female		
20296	inactive_random_reserve	9	goblin	1	warrior	1	female		
20297	inactive_random_reserve	9	goblin	4	rogue	1	female		
20298	inactive_random_reserve	4	night_elf	11	druid	0	male		
20299	inactive_random_reserve	8	troll	4	rogue	0	male		
20300	inactive_random_reserve	10	high_elf	8	mage	1	female		
20301	inactive_random_reserve	1	human	2	paladin	0	male		
20302	inactive_random_reserve	1	human	8	mage	1	female		
20303	inactive_random_reserve	5	undead	8	mage	1	female		
20304	inactive_random_reserve	9	goblin	9	warlock	0	male		
20305	inactive_random_reserve	9	goblin	9	warlock	1	female		
20306	inactive_random_reserve	5	undead	1	warrior	1	female		
20307	inactive_random_reserve	9	goblin	4	rogue	1	female		
20308	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20309	inactive_random_reserve	4	night_elf	11	druid	1	female		
20310	inactive_random_reserve	10	high_elf	5	priest	1	female		
20311	inactive_random_reserve	3	dwarf	3	hunter	0	male		
20312	inactive_random_reserve	1	human	8	mage	1	female		
20313	inactive_random_reserve	10	high_elf	5	priest	1	female		
20314	inactive_random_reserve	9	goblin	9	warlock	1	female		
20315	inactive_random_reserve	4	night_elf	11	druid	0	male		
20316	inactive_random_reserve	6	tauren	7	shaman	0	male		
20317	inactive_random_reserve	10	high_elf	5	priest	1	female		
20318	inactive_random_reserve	6	tauren	7	shaman	0	male		
20319	inactive_random_reserve	9	goblin	4	rogue	0	male		
20320	inactive_random_reserve	1	human	5	priest	0	male		
20321	inactive_random_reserve	4	night_elf	3	hunter	1	female		
20322	inactive_random_reserve	2	orc	3	hunter	0	male		
20323	inactive_random_reserve	5	undead	8	mage	1	female		
20324	inactive_random_reserve	7	gnome	9	warlock	0	male		
20325	inactive_random_reserve	3	dwarf	2	paladin	0	male		
20326	inactive_random_reserve	1	human	2	paladin	0	male		
20327	inactive_random_reserve	1	human	2	paladin	0	male		
20328	inactive_random_reserve	2	orc	1	warrior	1	female		
20329	inactive_random_reserve	5	undead	5	priest	1	female		
20330	inactive_random_reserve	1	human	9	warlock	1	female		
20331	inactive_random_reserve	2	orc	7	shaman	1	female		
20332	inactive_random_reserve	8	troll	3	hunter	1	female		
20333	inactive_random_reserve	9	goblin	1	warrior	1	female		
20334	inactive_random_reserve	9	goblin	1	warrior	1	female		
20335	inactive_random_reserve	10	high_elf	3	hunter	0	male		
20336	inactive_random_reserve	8	troll	4	rogue	1	female		
20337	inactive_random_reserve	5	undead	4	rogue	1	female		
20338	inactive_random_reserve	9	goblin	4	rogue	1	female		
20339	inactive_random_reserve	6	tauren	7	shaman	1	female		
20340	inactive_random_reserve	10	high_elf	1	warrior	1	female		
20341	inactive_random_reserve	9	goblin	4	rogue	0	male		
20342	inactive_random_reserve	10	high_elf	3	hunter	0	male		
20343	inactive_random_reserve	5	undead	4	rogue	0	male		
20344	inactive_random_reserve	3	dwarf	3	hunter	0	male		
20345	inactive_random_reserve	7	gnome	9	warlock	1	female		
20346	inactive_random_reserve	10	high_elf	1	warrior	0	male		
20347	inactive_random_reserve	3	dwarf	3	hunter	1	female		
20348	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20349	inactive_random_reserve	10	high_elf	4	rogue	1	female		
20350	inactive_random_reserve	1	human	2	paladin	0	male		
20351	inactive_random_reserve	1	human	2	paladin	1	female		
20352	inactive_random_reserve	3	dwarf	3	hunter	1	female		
20353	inactive_random_reserve	1	human	8	mage	0	male		
20354	inactive_random_reserve	7	gnome	9	warlock	0	male		
20355	inactive_random_reserve	1	human	3	hunter	0	male		
20356	inactive_random_reserve	10	high_elf	2	paladin	0	male		
20357	inactive_random_reserve	10	high_elf	4	rogue	0	male		
20358	inactive_random_reserve	10	high_elf	8	mage	0	male		
20359	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20360	inactive_random_reserve	9	goblin	9	warlock	0	male		
20361	inactive_random_reserve	8	troll	3	hunter	1	female		
20362	inactive_random_reserve	1	human	4	rogue	0	male		
20363	inactive_random_reserve	9	goblin	1	warrior	0	male		
20364	inactive_random_reserve	1	human	9	warlock	1	female		
20365	inactive_random_reserve	9	goblin	8	mage	1	female		
20366	inactive_random_reserve	1	human	5	priest	0	male		
20367	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20368	inactive_random_reserve	10	high_elf	5	priest	0	male		
20369	inactive_random_reserve	9	goblin	1	warrior	0	male		
20370	inactive_random_reserve	5	undead	5	priest	0	male		
20371	inactive_random_reserve	9	goblin	4	rogue	0	male		
20372	inactive_random_reserve	2	orc	4	rogue	1	female		
20373	inactive_random_reserve	5	undead	5	priest	1	female		
20374	inactive_random_reserve	5	undead	1	warrior	1	female		
20375	inactive_random_reserve	10	high_elf	1	warrior	1	female		
20376	inactive_random_reserve	4	night_elf	4	rogue	0	male		
20377	inactive_random_reserve	10	high_elf	5	priest	0	male		
20378	inactive_random_reserve	7	gnome	8	mage	1	female		
20379	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20380	inactive_random_reserve	2	orc	7	shaman	1	female		
20381	inactive_random_reserve	9	goblin	1	warrior	1	female		
20382	inactive_random_reserve	4	night_elf	4	rogue	1	female		
20383	inactive_random_reserve	1	human	9	warlock	1	female		
20384	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20385	inactive_random_reserve	1	human	1	warrior	0	male		
20386	inactive_random_reserve	7	gnome	9	warlock	1	female		
20387	inactive_random_reserve	6	tauren	11	druid	0	male		
20388	inactive_random_reserve	7	gnome	4	rogue	1	female		
20389	inactive_random_reserve	1	human	3	hunter	0	male		
20390	inactive_random_reserve	8	troll	4	rogue	0	male		
20391	inactive_random_reserve	8	troll	3	hunter	0	male		
20392	inactive_random_reserve	4	night_elf	4	rogue	0	male		
20393	inactive_random_reserve	5	undead	5	priest	0	male		
20394	inactive_random_reserve	5	undead	9	warlock	0	male		
20395	inactive_random_reserve	2	orc	3	hunter	0	male		
20396	inactive_random_reserve	9	goblin	4	rogue	0	male		
20397	inactive_random_reserve	1	human	4	rogue	1	female		
20398	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20399	inactive_random_reserve	8	troll	5	priest	0	male		
20400	inactive_random_reserve	10	high_elf	4	rogue	1	female		
20401	inactive_random_reserve	9	goblin	3	hunter	0	male		
20402	inactive_random_reserve	9	goblin	8	mage	0	male		
20403	inactive_random_reserve	9	goblin	1	warrior	0	male		
20404	inactive_random_reserve	2	orc	9	warlock	0	male		
20405	inactive_random_reserve	1	human	2	paladin	0	male		
20406	inactive_random_reserve	1	human	9	warlock	0	male		
20407	inactive_random_reserve	3	dwarf	3	hunter	0	male		
20408	inactive_random_reserve	1	human	3	hunter	0	male		
20409	inactive_random_reserve	6	tauren	7	shaman	0	male		
20410	inactive_random_reserve	2	orc	7	shaman	1	female		
20411	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20412	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20413	inactive_random_reserve	1	human	2	paladin	0	male		
20414	inactive_random_reserve	7	gnome	9	warlock	1	female		
20415	inactive_random_reserve	10	high_elf	1	warrior	0	male		
20416	inactive_random_reserve	9	goblin	4	rogue	1	female		
20417	inactive_random_reserve	5	undead	5	priest	1	female		
20418	inactive_random_reserve	4	night_elf	3	hunter	1	female		
20419	inactive_random_reserve	5	undead	9	warlock	0	male		
20420	inactive_random_reserve	9	goblin	4	rogue	1	female		
20421	inactive_random_reserve	9	goblin	1	warrior	1	female		
20422	inactive_random_reserve	2	orc	7	shaman	1	female		
20423	inactive_random_reserve	10	high_elf	3	hunter	0	male		
20424	inactive_random_reserve	3	dwarf	2	paladin	1	female		
20425	inactive_random_reserve	6	tauren	11	druid	0	male		
20426	inactive_random_reserve	9	goblin	1	warrior	0	male		
20427	inactive_random_reserve	7	gnome	9	warlock	1	female		
20428	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20429	inactive_random_reserve	10	high_elf	8	mage	1	female		
20430	inactive_random_reserve	9	goblin	9	warlock	1	female		
20431	inactive_random_reserve	5	undead	8	mage	0	male		
20432	inactive_random_reserve	10	high_elf	4	rogue	0	male		
20433	inactive_random_reserve	7	gnome	1	warrior	1	female		
20434	inactive_random_reserve	3	dwarf	2	paladin	0	male		
20435	inactive_random_reserve	4	night_elf	3	hunter	1	female		
20436	inactive_random_reserve	10	high_elf	1	warrior	0	male		
20437	inactive_random_reserve	5	undead	5	priest	1	female		
20438	inactive_random_reserve	7	gnome	9	warlock	0	male		
20439	inactive_random_reserve	9	goblin	1	warrior	0	male		
20440	inactive_random_reserve	4	night_elf	11	druid	1	female		
20441	inactive_random_reserve	9	goblin	9	warlock	1	female		
20442	inactive_random_reserve	9	goblin	9	warlock	0	male		
20443	inactive_random_reserve	1	human	2	paladin	1	female		
20444	inactive_random_reserve	9	goblin	1	warrior	1	female		
20445	inactive_random_reserve	8	troll	7	shaman	1	female		
20446	inactive_random_reserve	5	undead	8	mage	0	male		
20447	inactive_random_reserve	1	human	2	paladin	1	female		
20448	inactive_random_reserve	10	high_elf	4	rogue	0	male		
20449	inactive_random_reserve	3	dwarf	2	paladin	1	female		
20450	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20451	inactive_random_reserve	3	dwarf	4	rogue	0	male		
20452	inactive_random_reserve	9	goblin	9	warlock	0	male		
20453	inactive_random_reserve	3	dwarf	2	paladin	0	male		
20454	inactive_random_reserve	1	human	1	warrior	1	female		
20455	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20456	inactive_random_reserve	10	high_elf	8	mage	0	male		
20457	inactive_random_reserve	9	goblin	1	warrior	0	male		
20458	inactive_random_reserve	9	goblin	4	rogue	1	female		
20459	inactive_random_reserve	4	night_elf	4	rogue	0	male		
20460	inactive_random_reserve	1	human	8	mage	0	male		
20461	inactive_random_reserve	2	orc	9	warlock	1	female		
20462	inactive_random_reserve	9	goblin	3	hunter	0	male		
20463	inactive_random_reserve	9	goblin	4	rogue	0	male		
20464	inactive_random_reserve	10	high_elf	2	paladin	0	male		
20465	inactive_random_reserve	1	human	1	warrior	0	male		
20466	inactive_random_reserve	1	human	2	paladin	0	male		
20467	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20468	inactive_random_reserve	1	human	8	mage	1	female		
20469	inactive_random_reserve	9	goblin	8	mage	0	male		
20470	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20471	inactive_random_reserve	4	night_elf	11	druid	1	female		
20472	inactive_random_reserve	9	goblin	1	warrior	1	female		
20473	inactive_random_reserve	9	goblin	3	hunter	1	female		
20474	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20475	inactive_random_reserve	9	goblin	8	mage	0	male		
20476	inactive_random_reserve	4	night_elf	11	druid	1	female		
20477	inactive_random_reserve	1	human	2	paladin	0	male		
20478	inactive_random_reserve	1	human	2	paladin	0	male		
20479	inactive_random_reserve	8	troll	7	shaman	1	female		
20480	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20481	inactive_random_reserve	9	goblin	8	mage	1	female		
20482	inactive_random_reserve	4	night_elf	3	hunter	1	female		
20483	inactive_random_reserve	9	goblin	1	warrior	1	female		
20484	inactive_random_reserve	8	troll	4	rogue	0	male		
20485	inactive_random_reserve	9	goblin	8	mage	1	female		
20486	inactive_random_reserve	1	human	2	paladin	0	male		
20487	inactive_random_reserve	5	undead	8	mage	0	male		
20488	inactive_random_reserve	9	goblin	3	hunter	1	female		
20489	inactive_random_reserve	10	high_elf	1	warrior	1	female		
20490	inactive_random_reserve	9	goblin	4	rogue	1	female		
20491	inactive_random_reserve	3	dwarf	2	paladin	1	female		
20492	inactive_random_reserve	9	goblin	4	rogue	0	male		
20493	inactive_random_reserve	9	goblin	8	mage	1	female		
20494	inactive_random_reserve	9	goblin	9	warlock	1	female		
20495	inactive_random_reserve	9	goblin	4	rogue	0	male		
20496	inactive_random_reserve	5	undead	4	rogue	1	female		
20497	inactive_random_reserve	10	high_elf	8	mage	1	female		
20498	inactive_random_reserve	9	goblin	3	hunter	1	female		
20499	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20500	inactive_random_reserve	5	undead	9	warlock	1	female		
20501	inactive_random_reserve	1	human	3	hunter	1	female		
20502	inactive_random_reserve	1	human	9	warlock	1	female		
20503	inactive_random_reserve	10	high_elf	2	paladin	0	male		
20504	inactive_random_reserve	10	high_elf	8	mage	1	female		
20505	inactive_random_reserve	9	goblin	3	hunter	0	male		
20506	inactive_random_reserve	1	human	4	rogue	1	female		
20507	inactive_random_reserve	2	orc	7	shaman	1	female		
20508	inactive_random_reserve	10	high_elf	5	priest	0	male		
20509	inactive_random_reserve	8	troll	8	mage	0	male		
20510	inactive_random_reserve	7	gnome	4	rogue	0	male		
20511	inactive_random_reserve	5	undead	9	warlock	0	male		
20512	inactive_random_reserve	8	troll	3	hunter	0	male		
20522	inactive_random_reserve	2	orc	4	rogue	0	male		
20523	inactive_random_reserve	10	high_elf	8	mage	1	female		
20524	inactive_random_reserve	10	high_elf	5	priest	1	female		
20525	inactive_random_reserve	5	undead	8	mage	0	male		
20526	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20527	inactive_random_reserve	10	high_elf	4	rogue	1	female		
20528	inactive_random_reserve	4	night_elf	1	warrior	0	male		
20529	inactive_random_reserve	6	tauren	7	shaman	0	male		
20530	inactive_random_reserve	10	high_elf	8	mage	1	female		
20531	inactive_random_reserve	9	goblin	3	hunter	1	female		
20532	inactive_random_reserve	5	undead	5	priest	1	female		
20533	inactive_random_reserve	2	orc	3	hunter	1	female		
20534	inactive_random_reserve	10	high_elf	8	mage	1	female		
20535	inactive_random_reserve	1	human	4	rogue	1	female		
20536	inactive_random_reserve	7	gnome	4	rogue	1	female		
20537	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20538	inactive_random_reserve	9	goblin	1	warrior	1	female		
20539	inactive_random_reserve	3	dwarf	2	paladin	1	female		
20540	inactive_random_reserve	2	orc	3	hunter	1	female		
20541	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20542	inactive_random_reserve	2	orc	1	warrior	1	female		
20543	inactive_random_reserve	4	night_elf	5	priest	1	female		
20544	inactive_random_reserve	9	goblin	1	warrior	0	male		
20545	inactive_random_reserve	10	high_elf	3	hunter	0	male		
20546	inactive_random_reserve	4	night_elf	11	druid	0	male		
20547	inactive_random_reserve	1	human	4	rogue	0	male		
20548	inactive_random_reserve	2	orc	9	warlock	1	female		
20549	inactive_random_reserve	6	tauren	7	shaman	1	female		
20550	inactive_random_reserve	10	high_elf	3	hunter	0	male		
20551	inactive_random_reserve	10	high_elf	4	rogue	0	male		
20552	inactive_random_reserve	7	gnome	9	warlock	0	male		
20553	inactive_random_reserve	8	troll	3	hunter	1	female		
20554	inactive_random_reserve	1	human	5	priest	1	female		
20555	inactive_random_reserve	7	gnome	9	warlock	1	female		
20556	inactive_random_reserve	10	high_elf	5	priest	0	male		
20557	inactive_random_reserve	10	high_elf	4	rogue	0	male		
20558	inactive_random_reserve	9	goblin	9	warlock	0	male		
20559	inactive_random_reserve	3	dwarf	2	paladin	1	female		
20560	inactive_random_reserve	9	goblin	4	rogue	0	male		
20561	inactive_random_reserve	4	night_elf	11	druid	1	female		
20562	inactive_random_reserve	9	goblin	1	warrior	0	male		
20563	inactive_random_reserve	1	human	1	warrior	1	female		
20564	inactive_random_reserve	10	high_elf	8	mage	0	male		
20565	inactive_random_reserve	10	high_elf	8	mage	0	male		
20566	inactive_random_reserve	9	goblin	3	hunter	1	female		
20567	inactive_random_reserve	5	undead	1	warrior	1	female		
20568	inactive_random_reserve	9	goblin	1	warrior	0	male		
20569	inactive_random_reserve	4	night_elf	4	rogue	1	female		
20570	inactive_random_reserve	3	dwarf	5	priest	1	female		
20571	inactive_random_reserve	5	undead	4	rogue	0	male		
20572	inactive_random_reserve	1	human	3	hunter	1	female		
20573	inactive_random_reserve	10	high_elf	8	mage	1	female		
20574	inactive_random_reserve	9	goblin	1	warrior	1	female		
20575	inactive_random_reserve	3	dwarf	2	paladin	1	female		
20576	inactive_random_reserve	8	troll	1	warrior	0	male		
20577	inactive_random_reserve	10	high_elf	2	paladin	0	male		
20578	inactive_random_reserve	10	high_elf	1	warrior	0	male		
20579	inactive_random_reserve	5	undead	8	mage	1	female		
20580	inactive_random_reserve	1	human	2	paladin	0	male		
20581	inactive_random_reserve	10	high_elf	2	paladin	0	male		
20582	inactive_random_reserve	4	night_elf	5	priest	0	male		
20583	inactive_random_reserve	3	dwarf	1	warrior	0	male		
20584	inactive_random_reserve	6	tauren	3	hunter	1	female		
20585	inactive_random_reserve	10	high_elf	1	warrior	1	female		
20586	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20587	inactive_random_reserve	4	night_elf	3	hunter	1	female		
20588	inactive_random_reserve	5	undead	5	priest	0	male		
20589	inactive_random_reserve	1	human	8	mage	1	female		
20590	inactive_random_reserve	10	high_elf	4	rogue	1	female		
20591	inactive_random_reserve	2	orc	3	hunter	0	male		
20592	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20593	inactive_random_reserve	3	dwarf	4	rogue	1	female		
20594	inactive_random_reserve	6	tauren	11	druid	0	male		
20595	inactive_random_reserve	10	high_elf	1	warrior	0	male		
20596	inactive_random_reserve	9	goblin	1	warrior	1	female		
20597	inactive_random_reserve	10	high_elf	5	priest	1	female		
20598	inactive_random_reserve	5	undead	4	rogue	1	female		
20599	inactive_random_reserve	7	gnome	9	warlock	0	male		
20600	inactive_random_reserve	9	goblin	8	mage	1	female		
20601	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20602	inactive_random_reserve	5	undead	8	mage	1	female		
20603	inactive_random_reserve	9	goblin	1	warrior	0	male		
20604	inactive_random_reserve	2	orc	3	hunter	0	male		
20605	inactive_random_reserve	7	gnome	9	warlock	1	female		
20606	inactive_random_reserve	10	high_elf	8	mage	0	male		
20607	inactive_random_reserve	9	goblin	3	hunter	0	male		
20608	inactive_random_reserve	9	goblin	9	warlock	0	male		
20609	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20610	inactive_random_reserve	5	undead	8	mage	1	female		
20611	inactive_random_reserve	1	human	3	hunter	0	male		
20612	inactive_random_reserve	3	dwarf	4	rogue	0	male		
20613	inactive_random_reserve	2	orc	3	hunter	0	male		
20614	inactive_random_reserve	10	high_elf	4	rogue	1	female		
20615	inactive_random_reserve	9	goblin	4	rogue	0	male		
20616	inactive_random_reserve	3	dwarf	3	hunter	0	male		
20617	inactive_random_reserve	9	goblin	4	rogue	0	male		
20618	inactive_random_reserve	2	orc	1	warrior	0	male		
20619	inactive_random_reserve	6	tauren	11	druid	1	female		
20620	inactive_random_reserve	9	goblin	4	rogue	1	female		
20621	inactive_random_reserve	10	high_elf	8	mage	0	male		
20622	inactive_random_reserve	2	orc	1	warrior	0	male		
20623	inactive_random_reserve	8	troll	1	warrior	1	female		
20624	inactive_random_reserve	9	goblin	1	warrior	0	male		
20625	inactive_random_reserve	9	goblin	4	rogue	1	female		
20626	inactive_random_reserve	1	human	2	paladin	1	female		
20627	inactive_random_reserve	8	troll	5	priest	1	female		
20628	inactive_random_reserve	9	goblin	8	mage	1	female		
20629	inactive_random_reserve	9	goblin	8	mage	0	male		
20630	inactive_random_reserve	10	high_elf	8	mage	1	female		
20631	inactive_random_reserve	1	human	2	paladin	1	female		
20632	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20633	inactive_random_reserve	5	undead	1	warrior	0	male		
20634	inactive_random_reserve	6	tauren	7	shaman	0	male		
20635	inactive_random_reserve	9	goblin	3	hunter	1	female		
20636	inactive_random_reserve	10	high_elf	5	priest	0	male		
20637	inactive_random_reserve	4	night_elf	11	druid	0	male		
20638	inactive_random_reserve	9	goblin	1	warrior	0	male		
20639	inactive_random_reserve	10	high_elf	5	priest	1	female		
20640	inactive_random_reserve	10	high_elf	5	priest	0	male		
20641	inactive_random_reserve	2	orc	3	hunter	0	male		
20642	inactive_random_reserve	10	high_elf	1	warrior	0	male		
20643	inactive_random_reserve	4	night_elf	3	hunter	1	female		
20644	inactive_random_reserve	4	night_elf	3	hunter	1	female		
20645	inactive_random_reserve	4	night_elf	1	warrior	0	male		
20646	inactive_random_reserve	10	high_elf	1	warrior	1	female		
20647	inactive_random_reserve	7	gnome	8	mage	0	male		
20648	inactive_random_reserve	6	tauren	7	shaman	1	female		
20649	inactive_random_reserve	3	dwarf	3	hunter	0	male		
20650	inactive_random_reserve	3	dwarf	4	rogue	0	male		
20651	inactive_random_reserve	9	goblin	8	mage	1	female		
20652	inactive_random_reserve	1	human	2	paladin	1	female		
20653	inactive_random_reserve	10	high_elf	5	priest	0	male		
20654	inactive_random_reserve	10	high_elf	4	rogue	1	female		
20655	inactive_random_reserve	10	high_elf	5	priest	0	male		
20656	inactive_random_reserve	5	undead	4	rogue	1	female		
20657	inactive_random_reserve	1	human	2	paladin	0	male		
20658	inactive_random_reserve	10	high_elf	8	mage	1	female		
20659	inactive_random_reserve	5	undead	4	rogue	1	female		
20660	inactive_random_reserve	5	undead	9	warlock	0	male		
20661	inactive_random_reserve	10	high_elf	8	mage	1	female		
20662	inactive_random_reserve	4	night_elf	11	druid	1	female		
20663	inactive_random_reserve	1	human	5	priest	0	male		
20664	inactive_random_reserve	1	human	5	priest	1	female		
20665	inactive_random_reserve	4	night_elf	11	druid	0	male		
20666	inactive_random_reserve	10	high_elf	3	hunter	0	male		
20667	inactive_random_reserve	1	human	8	mage	0	male		
20668	inactive_random_reserve	9	goblin	4	rogue	1	female		
20669	inactive_random_reserve	10	high_elf	5	priest	1	female		
20670	inactive_random_reserve	10	high_elf	5	priest	0	male		
20671	inactive_random_reserve	5	undead	4	rogue	1	female		
20672	inactive_random_reserve	3	dwarf	2	paladin	0	male		
20673	inactive_random_reserve	10	high_elf	8	mage	1	female		
20674	inactive_random_reserve	5	undead	5	priest	0	male		
20675	inactive_random_reserve	2	orc	7	shaman	0	male		
20676	inactive_random_reserve	10	high_elf	8	mage	1	female		
20677	inactive_random_reserve	10	high_elf	4	rogue	1	female		
20678	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20679	inactive_random_reserve	9	goblin	9	warlock	1	female		
20680	inactive_random_reserve	9	goblin	9	warlock	0	male		
20681	inactive_random_reserve	2	orc	7	shaman	0	male		
20682	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20683	inactive_random_reserve	4	night_elf	5	priest	1	female		
20684	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20685	inactive_random_reserve	1	human	2	paladin	0	male		
20686	inactive_random_reserve	10	high_elf	1	warrior	1	female		
20687	inactive_random_reserve	3	dwarf	2	paladin	1	female		
20688	inactive_random_reserve	9	goblin	9	warlock	0	male		
20689	inactive_random_reserve	9	goblin	1	warrior	1	female		
20690	inactive_random_reserve	1	human	2	paladin	1	female		
20691	inactive_random_reserve	10	high_elf	1	warrior	1	female		
20692	inactive_random_reserve	9	goblin	1	warrior	1	female		
20693	inactive_random_reserve	7	gnome	9	warlock	1	female		
20694	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20695	inactive_random_reserve	9	goblin	9	warlock	0	male		
20696	inactive_random_reserve	4	night_elf	5	priest	0	male		
20697	inactive_random_reserve	10	high_elf	4	rogue	1	female		
20698	inactive_random_reserve	10	high_elf	8	mage	1	female		
20699	inactive_random_reserve	5	undead	8	mage	0	male		
20700	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20701	inactive_random_reserve	9	goblin	4	rogue	1	female		
20702	inactive_random_reserve	3	dwarf	3	hunter	1	female		
20703	inactive_random_reserve	5	undead	4	rogue	1	female		
20704	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20705	inactive_random_reserve	4	night_elf	4	rogue	0	male		
20706	inactive_random_reserve	9	goblin	1	warrior	1	female		
20707	inactive_random_reserve	9	goblin	3	hunter	1	female		
20708	inactive_random_reserve	1	human	2	paladin	1	female		
20709	inactive_random_reserve	10	high_elf	3	hunter	0	male		
20710	inactive_random_reserve	4	night_elf	1	warrior	0	male		
20711	inactive_random_reserve	4	night_elf	3	hunter	0	male		
20712	inactive_random_reserve	4	night_elf	3	hunter	1	female		
20713	inactive_random_reserve	9	goblin	9	warlock	0	male		
20714	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20715	inactive_random_reserve	5	undead	1	warrior	1	female		
20716	inactive_random_reserve	9	goblin	4	rogue	1	female		
20717	inactive_random_reserve	10	high_elf	3	hunter	0	male		
20718	inactive_random_reserve	3	dwarf	1	warrior	1	female		
20719	inactive_random_reserve	9	goblin	4	rogue	1	female		
20720	inactive_random_reserve	10	high_elf	3	hunter	1	female		
20721	inactive_random_reserve	1	human	3	hunter	0	male		
20722	inactive_random_reserve	4	night_elf	5	priest	0	male		
20723	inactive_random_reserve	2	orc	1	warrior	0	male		
20724	inactive_random_reserve	10	high_elf	8	mage	1	female		
20725	inactive_random_reserve	10	high_elf	2	paladin	1	female		
20726	inactive_random_reserve	1	human	2	paladin	0	male		
20727	inactive_random_reserve	2	orc	1	warrior	1	female		
20728	inactive_random_reserve	2	orc	9	warlock	0	male		
20729	inactive_random_reserve	5	undead	8	mage	1	female		
20730	inactive_random_reserve	1	human	2	paladin	1	female		
20731	inactive_random_reserve	1	human	3	hunter	1	female		
20732	inactive_random_reserve	3	dwarf	4	rogue	0	male		
20733	inactive_random_reserve	1	human	2	paladin	1	female		
20734	inactive_random_reserve	4	night_elf	4	rogue	1	female		
20735	inactive_random_reserve	9	goblin	4	rogue	0	male		
20736	inactive_random_reserve	4	night_elf	3	hunter	1	female		
20737	inactive_random_reserve	4	night_elf	11	druid	1	female		
20738	inactive_random_reserve	2	orc	3	hunter	0	male		
20739	inactive_random_reserve	10	high_elf	4	rogue	0	male		
