"record_scope","tracker_id","tracker_name","relative_file_path","git_blob_id","candidate_file_sha256","candidate_file_size_bytes","git_blob_bytes_sha256","git_blob_size_bytes","exact_name_match","exact_order_match","contiguous_id_match","historical_tracker_hash","historical_hash_classification","applied_at","future_baseline_evidence","historical_executed_bytes_proven"
"world","765","20260813162900_world","sql/database_updates/world/20260813162900_world.sql","3adc7f235775c1a345ca441dfa7876cecc9c4284","157A50B3CDEE9358556A4B6C38BF9D03CA3C8E40E92256ED952C3D27C46F6303","1008","D2BE6C9BEE48310C7904F98ECA06671201216AEB73B2D10E1619C78F62CEE126","966","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:14","True","False"
"world","766","20260813194016_world","sql/database_updates/world/20260813194016_world.sql","2f287b67649b6f4a0c066af1274cd158d3d29480","AADCF988C587F5E331F69E5701AC30076BCBCF8DAD26DBC0E65B684A951BCFF3","46633","ABDF873EAFE9CDF413B756362FD9A19823490491817B84F03748FB051E3FE4D0","45144","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:14","True","False"
"world","767","20260814112455_world","sql/database_updates/world/20260814112455_world.sql","90862fb313e59b784b166edba2ea5a678ece5f4b","D32A708CFC438BE0621520CC1A055D4C1C9F033BFC0B2EEA9463582F634B0F56","1144","275F32C7E2E72B35A3FD4815EBF5EA75827DFEE1943AE463BC88A2D619798AFC","1093","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:14","True","False"
"world","768","20260815005950_world","sql/database_updates/world/20260815005950_world.sql","e98e75805890d05dd1361579311abfc54e6d049f","4186CD8BFC1C4ED0E14F53DA74A5C8D2AFEDA8D37D43C84B10498F85DB1FF956","14488","C1C6A44002F5899BD6155823A2157C834891378EE33E31821D420260195F85B7","13777","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:14","True","False"
"world","769","20260816080422_world","sql/database_updates/20260816080422_world.sql","b81a591447b2b0b99aefcb0bd2398b54a61748f6","D34A388041A2373D18FBC07B09CC0D6B0C27F4ACB31397818924624FDB30F97F","8885","2027B27BAC491C26E0C0706A1E12B841BE563952B1EB70E9116A8517BBB1F361","8774","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:14","True","False"
"world","770","20260816081138_world","sql/database_updates/20260816081138_world.sql","ec9cef6efbbef39ff4d1d3db4655ec607a39dc8c","4E515528754252951B0972A4BD40E0A9FD62EA1EC73E037F95D1D142E33D020B","4074","3BCF1697EBEF1F10D64D47079AB7E73A967CC9ECAA569176A452EB3BC0F9A7FF","4026","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:15","True","False"
"world","771","20260816173710_world","sql/database_updates/world/20260816173710_world.sql","6fa70a899a14104acc66ce651a813981eddaac53","6C1FB321A59A3B8997717E500E6856B36B43056A3F30718B0326F5D09350A1B3","258381","B1B57EEA00FE273D4965C89684815CBC5F3BD469A8ACBF85483490E8A7DE626C","257519","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:15","True","False"
"world","772","20260817151028_character","sql/database_updates/character/20260817151028_character.sql","4cf5f15cd884c62c31d19d1212bd2eb95701ff52","916F19DA19C54C04A094FD12D2D7D20CB40786DBFDA40BD8115B590FEE3A49D5","437","FC291DD81E66344B568DA44800DE53AB65C2D4B59564BBA5CEF2A795AF4EF9C2","429","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:15","True","False"
"world","773","20260817151028_world","sql/database_updates/world/20260817151028_world.sql","c3bf84f7841ce19b929c623d2f8f479cb62db079","62D2C7C03EAB2E09E0DA312904F96BB29A342D8BDCD148CA07E862792A5D8B70","82733","FE5C350D79B75A16CDEE72A390BC415C939560542130B8C87DA4C97A3F620A47","81329","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:15","True","False"
"world","774","20260818211313_world","sql/database_updates/world/20260818211313_world.sql","a4a3221c3548033b652c2abf07bd96fd017cb678","BBB89A114572ACBE8372A41646C38B31168B49577CE42FA6BFDB0D618B5D7EDF","2733","11519DD4E8F2483BB841EBCAA22073A1F3446927B1DADD3B9759CB25DCF164FC","2629","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:15","True","False"
"world","775","20260820133120_world","sql/database_updates/world/20260820133120_world.sql","1d41c71c6a6cd449d5d31c67e632c5ecd1de70c3","F38D134227B3A8661062673AC2A962FFAD7506C12FF98C1F4B0523F82F860EB3","616","70F5D9EC483A86C8CE666AE8CF24F9F014BC9E37994819CBCBD12CE8239829E7","602","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:15","True","False"
"world","776","20260821154713_world","sql/database_updates/world/20260821154713_world.sql","d77c35a4d39c370f0566b400c7c844bf382f78c3","DFF83A8D762D70F7D1A43E6361AF2E91840DF81609F3EC87E46AE57B4DB9381D","30412","BF2C703B12F78A4BB7CA54B085E891433C83018A9166EEB590F2917BDE50F4FE","29924","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:15","True","False"
"world","777","20260821203635_world","sql/database_updates/world/20260821203635_world.sql","96d27eab40faa743dd904deb1234df207dc324e1","FED3CD212F3D0D147833BB5834FCCF6242CE6137CCE7232BA8F614C0DDB93884","37231","B4251B8E4857332CF2B562D08C1561FADFA498EC90F78A17C75718C247834F0F","36843","True","True","True","manual","documented_external_manual_import_marker_non_cryptographic","2026-08-25 18:56:16","True","False"
"character","1","20260708055500_ai_playerbot_random_bots_index","sql/character_updates/20260708055500_ai_playerbot_random_bots_index.sql","b6089109cee6158dcddc37e39ee99d7b6e529772","AC7DD9663AA1D67D3EA1E16FBBF42FF0334F5A11835357141B80AF211516DB25","873","B0C5ADC7D459632D280475325B5535A1996E56D47F416C44A291689CB1F61DC9","862","True","True","True","61460E23B54A25F909665D7D1AC3DC768A87166C","cryptographic_sha1_of_windows_checkout_bytes","2026-08-27 21:00:00","True","True"
"character","2","20260731160000_guild_bank_money_unsigned","sql/character_updates/20260731160000_guild_bank_money_unsigned.sql","15118032a9f2f74023087b91f75403947a208df9","6542C795D716CD3E70F34E87C9C306C94512253B7AF12E65D205E0B704D3D8A3","882","51A98CF12993260A0DD234EFD36EE8536D18C29C50031C8A6B98DD0A5EAE9ACC","864","True","True","True","24BD0E3575C54EC1709EE37253D4373677322FCB","cryptographic_sha1_of_windows_checkout_bytes","2026-08-27 21:00:02","True","True"
"character","3","20260812142512_character_inventory_copy","sql/character_updates/20260812142512_character_inventory_copy.sql","1a6ad33c523ed99baf20bf1799706a198134ed1c","0E914EF83F73BA08FC7CF539CFEBDDE6BDA4137E7CD84578ADDA378FE2FAA7AD","1626","064A6F9E102A22FB4C41AF5398D6C0F3490409ED847DD101CE7DDB77FD2E22D1","1593","True","True","True","8662106E777C548A1349CB813EE1A47DB7A1785E","cryptographic_sha1_of_windows_checkout_bytes","2026-08-27 21:00:04","True","True"
"character","4","20260817151028_character","sql/database_updates/character/20260817151028_character.sql","4cf5f15cd884c62c31d19d1212bd2eb95701ff52","916F19DA19C54C04A094FD12D2D7D20CB40786DBFDA40BD8115B590FEE3A49D5","437","FC291DD81E66344B568DA44800DE53AB65C2D4B59564BBA5CEF2A795AF4EF9C2","429","True","True","True","557CE92CFE4B6C0B6E54316EA781459ED26F1B07","cryptographic_sha1_of_windows_checkout_bytes","2026-08-27 21:00:04","True","True"
