"source_table","trainer_key","creature_entry","npc_name","faction","trainer_class","trainer_race","trainer_spell","spell_name_en","skill_id","reqlevel","reqskill","reqskillvalue","spellcost"
"npc_trainer","5038","5038","World Enchanting Trainer","35","0","0","7416","Expert Enchanting","333","0","333","125","5000"
"npc_trainer","11072","11072","Kitta Firewind","12","0","0","7416","Expert Enchanting","333","0","333","125","5000"
"npc_trainer","11073","11073","Annora","35","0","0","7416","Expert Enchanting","333","0","333","125","5000"
"npc_trainer","11074","11074","Hgarth","29","0","0","7416","Expert Enchanting","333","0","333","125","5000"
"npc_trainer","5038","5038","World Enchanting Trainer","35","0","0","13921","Artisan Enchanting","333","0","333","200","50000"
"npc_trainer","11073","11073","Annora","35","0","0","13921","Artisan Enchanting","333","0","333","200","50000"
"npc_trainer","1651","1651","Lee Brown","12","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","1680","1680","Matthew Hooper","12","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","1683","1683","Warg Deepwater","55","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","1700","1700","Paxton Ganter","55","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","2367","2367","Donald Rabonne","12","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","2834","2834","Myizz Luckycatch","120","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","3028","3028","Kah Mistrunner","104","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","3179","3179","Harold Riggs","12","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","3332","3332","Lumak","29","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","3607","3607","Androl Oakhand","80","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","4156","4156","Astaia","80","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","4573","4573","Armand Cromwell","68","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","5161","5161","Grimnur Stonebrand","55","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","5493","5493","Arnold Leland","12","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","5690","5690","Clyde Kellen","68","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","5938","5938","Uthan Stillwater","104","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","5941","5941","Lau'Tiki","126","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","7946","7946","Brannock","80","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","12032","12032","Lui'Mala","126","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","12961","12961","Kil'Hiwana","126","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","14740","14740","Katoom the Angler","1494","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","51653","51653","Nannosh Tralhtar","35","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","60447","60447","Fishface Joe","119","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","60510","60510","Grubgar","125","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","61274","61274","Tanner Fralsh","84","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","61731","61731","Sindor Packfuse","1682","0","0","7733","Apprentice Fishing","356","5","0","0","100"
"npc_trainer","61838","61838","Talvas Whitesnake","371","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","62859","62859","F'eesh","160","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","80320","80320","Rodfather","35","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","91206","91206","Fisherman Shix","125","0","0","7733","Apprentice Fishing","356","1","0","0","100"
"npc_trainer","1651","1651","Lee Brown","12","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","1680","1680","Matthew Hooper","12","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","1683","1683","Warg Deepwater","55","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","1700","1700","Paxton Ganter","55","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","2367","2367","Donald Rabonne","12","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","2834","2834","Myizz Luckycatch","120","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","3028","3028","Kah Mistrunner","104","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","3179","3179","Harold Riggs","12","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","3332","3332","Lumak","29","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","3607","3607","Androl Oakhand","80","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","4156","4156","Astaia","80","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","4573","4573","Armand Cromwell","68","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","5161","5161","Grimnur Stonebrand","55","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","5493","5493","Arnold Leland","12","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","5690","5690","Clyde Kellen","68","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","5938","5938","Uthan Stillwater","104","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","5941","5941","Lau'Tiki","126","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","7946","7946","Brannock","80","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","12032","12032","Lui'Mala","126","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","12961","12961","Kil'Hiwana","126","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","14740","14740","Katoom the Angler","1494","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","51653","51653","Nannosh Tralhtar","35","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","60447","60447","Fishface Joe","119","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","60510","60510","Grubgar","125","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","61274","61274","Tanner Fralsh","84","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","62859","62859","F'eesh","160","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","80320","80320","Rodfather","35","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","91206","91206","Fisherman Shix","125","0","0","7734","Journeyman Fishing","356","1","356","50","500"
"npc_trainer","1292","1292","Maris Granger","12","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","6287","6287","Radnaal Maneweaver","80","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","6288","6288","Jayla","80","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","6289","6289","Rand Rhobart","68","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","6290","6290","Yonn Deepcut","104","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","6291","6291","Balthus Stoneflayer","55","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","6292","6292","Eladriel","80","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","6295","6295","Wilma Ranthal","12","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","6306","6306","Helene Peltskinner","12","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","6387","6387","Dranh","104","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","7087","7087","Killian Hagey","68","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","7088","7088","Thuwd","29","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","7089","7089","Mooranta","104","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","8144","8144","Kulleg Stonehorn","104","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","12030","12030","Malux","126","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","61839","61839","Daemar Swiftstrike","371","0","0","8615","Apprentice Skinning","393","0","0","0","10"
"npc_trainer","1292","1292","Maris Granger","12","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","6287","6287","Radnaal Maneweaver","80","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","6288","6288","Jayla","80","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","6289","6289","Rand Rhobart","68","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","6290","6290","Yonn Deepcut","104","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","6291","6291","Balthus Stoneflayer","55","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","6292","6292","Eladriel","80","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","6295","6295","Wilma Ranthal","12","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","6306","6306","Helene Peltskinner","12","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","6387","6387","Dranh","104","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","7087","7087","Killian Hagey","68","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","7088","7088","Thuwd","29","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","7089","7089","Mooranta","104","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","8144","8144","Kulleg Stonehorn","104","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","12030","12030","Malux","126","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","61839","61839","Daemar Swiftstrike","371","0","0","8619","Journeyman Skinning","393","0","393","50","500"
"npc_trainer","1292","1292","Maris Granger","12","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","6287","6287","Radnaal Maneweaver","80","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","6288","6288","Jayla","80","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","6289","6289","Rand Rhobart","68","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","6290","6290","Yonn Deepcut","104","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","6291","6291","Balthus Stoneflayer","55","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","6292","6292","Eladriel","80","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","6295","6295","Wilma Ranthal","12","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","6306","6306","Helene Peltskinner","12","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","6387","6387","Dranh","104","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","7087","7087","Killian Hagey","68","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","7088","7088","Thuwd","29","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","7089","7089","Mooranta","104","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","8144","8144","Kulleg Stonehorn","104","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","12030","12030","Malux","126","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","61839","61839","Daemar Swiftstrike","371","0","0","8620","Expert Skinning","393","0","393","125","5000"
"npc_trainer","1292","1292","Maris Granger","12","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","6287","6287","Radnaal Maneweaver","80","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","6288","6288","Jayla","80","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","6289","6289","Rand Rhobart","68","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","6290","6290","Yonn Deepcut","104","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","6291","6291","Balthus Stoneflayer","55","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","6292","6292","Eladriel","80","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","6295","6295","Wilma Ranthal","12","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","6306","6306","Helene Peltskinner","12","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","6387","6387","Dranh","104","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","7087","7087","Killian Hagey","68","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","7088","7088","Thuwd","29","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","7089","7089","Mooranta","104","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","8144","8144","Kulleg Stonehorn","104","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","12030","12030","Malux","126","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","61839","61839","Daemar Swiftstrike","371","0","0","10769","Artisan Skinning","393","0","393","200","50000"
"npc_trainer","22220","22220","Sylvan Gemcrafter","80","0","0","30219","Apprentice Jewelcrafter","755","0","0","0","10"
"npc_trainer_template","3","61906","Brandon Fencer","12","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","3","61910","Frabus Barleymantle","57","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","3","61916","Ranellius Pureheart","371","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","3","61918","Asoran","29","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","3","61921","Edgar Tullson","68","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","3","61925","Gelpan Rizspark","1682","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","4","61907","Kalvan Fencer","12","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","4","61911","Torvag Thunderhand","57","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","4","61917","Ethennar Somberfall","371","8","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","4","61919","Kalnag","29","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","4","61923","Mayvelle Tonberg","68","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","4","61927","Tacknazz Copperfire","1682","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","5","61912","Mayva Togview","64","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","5","61924","Gulmire Fartower","68","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer_template","6","61913","Fanzy Sparkspring","474","0","0","30219","Apprentice Jewelcrafter","755","5","0","0","10"
"npc_trainer","22220","22220","Sylvan Gemcrafter","80","0","0","30223","Journeyman Jewelcrafter","755","0","755","50","450"
"npc_trainer_template","4","61907","Kalvan Fencer","12","0","0","30223","Journeyman Jewelcrafter","755","10","755","50","450"
"npc_trainer_template","4","61911","Torvag Thunderhand","57","0","0","30223","Journeyman Jewelcrafter","755","10","755","50","450"
"npc_trainer_template","4","61917","Ethennar Somberfall","371","8","0","30223","Journeyman Jewelcrafter","755","10","755","50","450"
"npc_trainer_template","4","61919","Kalnag","29","0","0","30223","Journeyman Jewelcrafter","755","10","755","50","450"
"npc_trainer_template","4","61923","Mayvelle Tonberg","68","0","0","30223","Journeyman Jewelcrafter","755","10","755","50","450"
"npc_trainer_template","4","61927","Tacknazz Copperfire","1682","0","0","30223","Journeyman Jewelcrafter","755","10","755","50","450"
"npc_trainer_template","5","61912","Mayva Togview","64","0","0","30223","Journeyman Jewelcrafter","755","10","755","50","450"
"npc_trainer_template","5","61924","Gulmire Fartower","68","0","0","30223","Journeyman Jewelcrafter","755","10","755","50","450"
"npc_trainer_template","6","61913","Fanzy Sparkspring","474","0","0","30223","Journeyman Jewelcrafter","755","10","755","50","450"
"npc_trainer","22220","22220","Sylvan Gemcrafter","80","0","0","30225","Expert Jewelcrafter","755","0","755","125","4500"
"npc_trainer_template","5","61912","Mayva Togview","64","0","0","30225","Expert Jewelcrafter","755","20","755","125","4500"
"npc_trainer_template","5","61924","Gulmire Fartower","68","0","0","30225","Expert Jewelcrafter","755","20","755","125","4500"
"npc_trainer_template","6","61913","Fanzy Sparkspring","474","0","0","30225","Expert Jewelcrafter","755","20","755","125","4500"
"npc_trainer","22220","22220","Sylvan Gemcrafter","80","0","0","30227","Artisan Jewelcrafter","755","0","755","200","50000"
"npc_trainer_template","6","61913","Fanzy Sparkspring","474","0","0","30227","Artisan Jewelcrafter","755","35","755","200","50000"
